"BUILDING","ROOM","Course","Title","SECTION","First_Name","Last_Name","Monday","Tuesday","Wednesday","Thursday","Friday","Start_Time","Stop_Time"
"WESHAL","304","SP102","Introductory Spanish","02","Claudia","Vance","M","","W","","F","10:00 AM","10:50 AM"
"WESHAL","304","SP102","Introductory Spanish","03","Claudia","Vance","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","304","SP102","Introductory Spanish","01","Claudia","Vance","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","304","SP351","Spanish Civilization","01","Claudia","Vance","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","304","SP403W","Advanced Commercial Spanish","01","Scott","Infanger","","T","","R","","08:00 AM","09:15 AM"
"WESHAL","304","SP411W","Survey Latin American Lit II","01","Scott","Infanger","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","305","FR112","Language Laboratory","01","Keith","Lindley","","","","","","",""
"WESHAL","305","FR112","Language Laboratory","02","Keith","Lindley","","","","","","",""
"WESHAL","305","GR112","Language Laboratory","01","Rebecca","Linam","","","","","","",""
"WESHAL","305","SP111","Language Laboratory","01","Alejandra","Alvarado-Brizuela","","","","","","",""
"WESHAL","305","SP111","Language Laboratory","02","Alejandra","Alvarado-Brizuela","","","","","","",""
"WESHAL","305","SP112","Language Laboratory","01","Claudia","Vance","","","","","","",""
"WESHAL","305","SP112","Language Laboratory","02","Claudia","Vance","","","","","","",""
"WESHAL","305","SP112","Language Laboratory","03","Claudia","Vance","","","","","","",""
"WESHAL","312","FL100","Introduction to Language","01","Alejandra","Alvarado-Brizuela","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","312","FL301","Culture through Cinema","01","Keith","Lindley","","T","","","","06:00 PM","08:45 PM"
"WESHAL","312","FR102","Introductory French","01","Keith","Lindley","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","312","FR102","Introductory French","02","Keith","Lindley","M","","W","","F","10:00 AM","10:50 AM"
"WESHAL","312","FR202","Intermediate French","01","Keith","Lindley","M","","W","","F","01:00 PM","01:50 PM"
"WESHAL","312","FR351","Written Expression in French","01","Keith","Lindley","","T","","R","","12:30 PM","01:45 PM"
"WESHAL","312","FR411W","Survey of French Literature II","01","Keith","Lindley","","T","","R","","02:00 PM","03:15 PM"
"WESHAL","312","GR102","Introductory German","01","Rebecca","Linam","M","","W","","F","08:00 AM","08:50 AM"
"WESHAL","312","GR202","Intermediate German","01","Rebecca","Linam","","T","","R","","08:00 AM","09:15 AM"
"WESHAL","312","GR350","Conversation and Phonetics","01","Rebecca","Linam","M","","W","","","03:30 PM","04:45 PM"
"WESHAL","312","PT101","Elementary Portuguese I","01","Thomas","Christy","","T","","R","","04:00 PM","05:15 PM"
"WESHAL","312","SP101","Introductory Spanish","02","Alejandra","Alvarado-Brizuela","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","312","SP202","Intermediate Spanish","02","Alejandra","Alvarado-Brizuela","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","313","ARB101","Elementary Arabic I","01","Thomas","Christy","","T","","R","","04:00 PM","05:15 PM"
"WESHAL","313","ARB102","Elementary Arabic II","01","Thomas","Christy","","T","","R","","04:00 PM","05:15 PM"
"WESHAL","313","PY201","General Psychology","06","Gabriela","Carrasco","","T","","R","","11:00 AM","12:15 PM"
"WESHAL","313","PY201","General Psychology","05","Ryan","Zayac","M","","W","","F","11:00 AM","11:50 AM"
"WESHAL","313","PY201","General Psychology","08","Larry","Bates","M","","W","","F","01:00 PM","01:50 PM"
"WESHAL","313","PY201","General Psychology","07","William","Pitts","M","","W","","F","12:00 PM","12:50 PM"
"WESHAL","313","PY470","Health Psychology","01","Richard","Hudiburg","","T","","R","","09:30 AM","10:45 AM"
"WESHAL","313","PY490","Topics in Psychology","01","Gabriela","Carrasco","M","","W","","","02:00 PM","03:15 PM"
"WESHAL","313","SP202","Intermediate Spanish","01","Alejandra","Alvarado-Brizuela","M","","W","","F","09:00 AM","09:50 AM"
"WESHAL","","GE487","Geography Capstone Project","05","Greg","Gaston","","","","","","",""
"WESHAL","","GE487","Geography Capstone Project","01","David","Brommer","","","","","","",""
"WESHAL","","GE487","Geography Capstone Project","03","Francis","Koti","","","","","","",""
"WESHAL","","GE487","Geography Capstone Project","06","Michael","Pretes","","","","","","",""
"WESHAL","","GE487","Geography Capstone Project","02","Jonathan","Fleming","","","","","","",""
"WESHAL","","GE495","Geography Internship","01","Sunhui","Sim","","","","","","",""
"WESHAL","","GE692","Research","01","Sunhui","Sim","","","","","","",""
"WESHAL","","GE692","Research","02","Michael","Pretes","","","","","","",""
"WESHAL","","GE695","Thesis","04","Michael","Pretes","","","","","","",""
"WESHAL","","GE695","Thesis","01","Sunhui","Sim","","","","","","",""
"WESHAL","","GE695","Thesis","08","Jonathan","Fleming","","","","","","",""
"WESHAL","","GE695","Thesis","03","Greg","Gaston","","","","","","",""
"WOMENS","1","WS495","Senior Seminar","01","Lynne","Rieff","","","","","","",""
"","","AC480","Accounting Internship","01","Mark","Lawrence","","","","","","",""
"","","AC499","Independent Study-Practicum","01","Corey","Cagle","","","","","","",""
"","","AC698","Independent Study Reseach","01","Mark","Lawrence","","","","","","",""
"","","AR499","Independent Study-Practicum","02","Chiong-Yiao","Chen","","","","","","",""
"","","ARB202","Intermediate Arabic II","01","Thomas","Christy","","","","","","",""
"","","BI480","Pre-Health Professions Intern","01","Amy","Crews","","","","","","",""
"","","BI495","Research/Internship","04","Isaac","Sleadd","","","","","","",""
"","","BI495","Research/Internship","03","Isaac","Sleadd","","","","","","",""
"","","BI495","Research/Internship","02","Lisa","Blankinship","","","","","","",""
"","","BI495","Research/Internship","05","Thomas","Haggerty","","","","","","",""
"","","BI495","Research/Internship","01","Terry","Richardson","","","","","","",""
"","","CE201","Intermediate Chinese I","01","Thomas","Christy","","","","","","",""
"","","CH434L","Adv Inorganic Chem Lab","A","Cameron","Gren","","","","R","","12:30 PM","03:15 PM"
"","","CHD000","Counselor Ed Orientation","01","Sandra","Loew","","","","","","",""
"","","CHD001","Counseling Comp Exam","01","Sandra","Loew","","","","","","",""
"","","CHD688","Internship in Counseling","01","Sandra","Loew","","","W","","","04:30 PM","05:55 PM"
"","","CHD689","Internship in Counseling","01","Quinn","Pearson","","T","","","","04:30 PM","05:55 PM"
"","","CIS456","Desktop & Web Publishing-Bus","01","Jill","Simpson","","","","","","",""
"","","CIS480","CIS Internship","01","David","Nickels","","","","","","",""
"","","CJ495","Internship in Criminal Justice","01","Yaschica","Williams","","","","","","",""
"","","CJ495","Internship in Criminal Justice","02","Suzanna","Taylor","","","","","","",""
"","","CJ495","Internship in Criminal Justice","03","Wayne","Bergeron","","","","","","",""
"","","CJ499","Independent Study-Practicum","01","Yaschica","Williams","","","","","","",""
"","","CJ698","Comprehensive Examination","01","Christopher","Purser","","","","","","",""
"","","CJ699","Independent Study Practicum","02","Yaschica","Williams","","","","","","",""
"","","COM260","Communications Practicum","01","Gregory","Pitts","","","","","","",""
"","","COM480","Topics in Communication","01","Beth","Garfrerick","","","","","","",""
"","","COM493","Production Practicum","03","Jason","Flynn","","","","","","",""
"","","COM499","Independent Study-Internship","01","Lisa","Darnell","","","","","","",""
"","","COM499","Independent Study-Internship","06","Janet","McMullen","","","","","","",""
"","","COM499","Independent Study-Internship","12","Lisa","Darnell","","","","","","",""
"","","COM499","Independent Study-Internship","08","Patricia","Sanders","","","","","","",""
"","","COM499","Independent Study-Internship","04","Bill","Huddleston","","","","","","",""
"","","COM499","Independent Study-Internship","07","Gregory","Pitts","","","","","","",""
"","","COM499","Independent Study-Internship","03","Beth","Garfrerick","","","","","","",""
"","","COM499","Independent Study-Internship","05","James","Martin","","","","","","",""
"","","COM499","Independent Study-Internship","02","Jason","Flynn","","","","","","",""
"","","COM499","Independent Study-Internship","13","Gregory","Pitts","","","","","","",""
"","","COM499","Independent Study-Internship","14","Gregory","Pitts","","","","","","",""
"","","COM499","Independent Study-Internship","10","Jason","Flynn","","","","","","",""
"","","COM499","Independent Study-Internship","11","Beth","Garfrerick","","","","","","",""
"","","COM499","Independent Study-Internship","09","Beth","Garfrerick","","","","","","",""
"","","COOP100","Coop Education Alternating","01","Melissa","Medlin","","","","","","",""
"","","COOP110","Coop Education Parallel","01","Melissa","Medlin","","","","","","",""
"","","COOP210","Coop Education Parallel","01","Melissa","Medlin","","","","","","",""
"","","CS480","CS Internship","01","David","Nickels","","","","","","",""
"","","CS490","Senior Seminar","01","James","Jerkins","","","","","","",""
"","","EC499","Independent Study-Practicum","01","John","Barrett","","","","","","",""
"","","ECE472","Early Childhood Internship","05","Linda","Armstrong","","","","","","",""
"","","ECE472","Early Childhood Internship","01","Ruth","Dumas","","","","","","",""
"","","ECE472","Early Childhood Internship","03","Gregory","Risner","","","","","","",""
"","","ECE472","Early Childhood Internship","02","Ruth","Dumas","","","","","","",""
"","","ECE472","Early Childhood Internship","04","Linda","Armstrong","","","","","","",""
"","","ED292","Preprofessional Sem & Lab Exp","NWS","Christy","Waters","","","","","","",""
"","","ED482","High School Student Internship","05","Mary","Moore","","","","","","",""
"","","ED482","High School Student Internship","01","Gary","Padgett","","","","","","",""
"","","ED482","High School Student Internship","02","Gary","Padgett","","","","","","",""
"","","ED482","High School Student Internship","04","John","Landers","","","","","","",""
"","","ED482","High School Student Internship","10","James","Berry","","","","","","",""
"","","ED482","High School Student Internship","07","Lamont","Maddox","","","","","","",""
"","","ED482","High School Student Internship","08","Lamont","Maddox","","","","","","",""
"","","ED482","High School Student Internship","03","John","Landers","","","","","","",""
"","","ED482","High School Student Internship","06","Mary","Moore","","","","","","",""
"","","ED482","High School Student Internship","09","James","Berry","","","","","","",""
"","","ED484","Multilevel Student Internship","07","Ian","Loeppky","","","","","","",""
"","","ED484","Multilevel Student Internship","02","Robert","Stegall","","","","","","",""
"","","ED484","Multilevel Student Internship","05","Walter","Teaff","","","","","","",""
"","","ED484","Multilevel Student Internship","06","Ian","Loeppky","","","","","","",""
"","","ED484","Multilevel Student Internship","01","Robert","Stegall","","","","","","",""
"","","ED484","Multilevel Student Internship","04","Walter","Teaff","","","","","","",""
"","","ED582","High School Internship","01","James","Berry","","","","","","",""
"","","ED582","High School Internship","04","Jeffrey","Bibbee","","","","","","",""
"","","ED582","High School Internship","02","James","Berry","","","","","","",""
"","","ED582","High School Internship","03","Jeffrey","Bibbee","","","","","","",""
"","","ED582","High School Internship","06","Lamont","Maddox","","","","","","",""
"","","ED582","High School Internship","05","Lamont","Maddox","","","","","","",""
"","","ED582","High School Internship","08","John","Landers","","","","","","",""
"","","ED582","High School Internship","07","John","Landers","","","","","","",""
"","","ED584","Multilevel Student Internship","01","Walter","Teaff","","","","","","",""
"","","ED584","Multilevel Student Internship","02","Walter","Teaff","","","","","","",""
"","","ED621","Internship in ESOL (P-12)","01","Joy","Brown","","","","","","",""
"","","EED301","Children's Lit in a Dig Age","02","Linda","Armstrong","","","","","","",""
"","","EED472","Elem Ed Internship","03","Ruth","Dumas","","","","","","",""
"","","EED472","Elem Ed Internship","05","Janice","Myhan","","","","","","",""
"","","EED472","Elem Ed Internship","07","Gregory","Risner","","","","","","",""
"","","EED472","Elem Ed Internship","02","Lisa","Clayton","","","","","","",""
"","","EED472","Elem Ed Internship","09","Linda","Armstrong","","","","","","",""
"","","EED472","Elem Ed Internship","10","Linda","Armstrong","","","","","","",""
"","","EED472","Elem Ed Internship","08","Gregory","Risner","","","","","","",""
"","","EED472","Elem Ed Internship","06","Janice","Myhan","","","","","","",""
"","","EED472","Elem Ed Internship","01","Lisa","Clayton","","","","","","",""
"","","EED472","Elem Ed Internship","04","Ruth","Dumas","","","","","","",""
"","","EEX472","Coll Sp Ed K-6 Internship","02","Pamela","Chaney","","","","","","",""
"","","EEX678","Practicum in Area Specialty","01","Pamela","Chaney","","","","","","",""
"","","EN439W","Technical Editing","02","Tammy","Winner","","","","","","",""
"","","EN489W","Professional Writing Portfolio","02","Nicholas","Mauriello","","","","","","",""
"","","EN490","English Internship/Practicum","01","Cynthia","Burkhead","","","","","","",""
"","","EN499","Independent Study","01","Cynthia","Burkhead","","","","","","",""
"","","EN690","Thesis","01","Cynthia","Burkhead","","","","","","",""
"","","EN690","Thesis","05","Matthew","Duques","","","","","","",""
"","","EN690","Thesis","03","Kelly","Latchaw","","","","","","",""
"","","EN690","Thesis","02","Cynthia","Burkhead","","","","","","",""
"","","EN690","Thesis","04","Vincent","Brewton","","","","","","",""
"","","EN695","Thesis Defense","01","Cynthia","Burkhead","","","","","","",""
"","","EN695","Thesis Defense","02","Vincent","Brewton","","","","","","",""
"","","EN696","Comprehensive Examination","01","Lisa","Minor","","","","","","",""
"","","EN697","Independent Study","02","Kelly","Latchaw","","","","","","",""
"","","EN697","Independent Study","01","Matthew","Duques","","","","","","",""
"","","EN699","Directed Readings and Research","02","Lisa","Minor","","","","","","",""
"","","EN699","Directed Readings and Research","01","Lisa","Minor","","","","","","",""
"","","ES495","Directed Research","01","Terry","Puckett","","","","","","",""
"","","EXIT000","Exit Examination","SW","Joylaxmi","Borah","","","","","","",""
"","","EXIT000","Exit Examination","EN","Cynthia","Burkhead","","","","","","",""
"","","EXIT000","Exit Examination","GE","Francis","Koti","","","","","","",""
"","","EXIT000","Exit Examination","BI","Paul","Kittle","","","","","","",""
"","","EXIT000","Exit Examination","CH","Brentley","Olive","","","","","","",""
"","","EXIT000","Exit Examination","SS","Christopher","Maynard","","","","","","",""
"","","EXIT000","Exit Examination","PS","Christopher","Maynard","","","","","","",""
"","","EXIT000","Exit Examination","HI","Christopher","Maynard","","","","","","",""
"","","EXIT000","Exit Examination","PH","Brenda","Webb","","","","","","",""
"","","EXIT000","Exit Examination","CS","Paulette","Alexander","","","","","","",""
"","","EXIT000","Exit Examination","PY","Richard","Hudiburg","","","","","","",""
"","","EXIT000","Exit Examination","CJ","Wayne","Bergeron","","","","","","",""
"","","EXIT000","Exit Examination","SO","Jerri","Bullard","","","","","","",""
"","","EXIT000","Exit Examination","MA","Henry","Muse","","","","","","",""
"","","FI499","Independent Study-Practicum","02","Bruce","Gordon","","","","","","",""
"","","FI499","Independent Study-Practicum","01","Brett","King","","","","","","",""
"","","FI698","Independent Study/Research","01","Kristen","Van Rensselaer","","","","","","",""
"","","FL498","Senior Seminar","02","Keith","Lindley","","","","","","",""
"","","FL498","Senior Seminar","01","Claudia","Vance","","","W","","","02:00 PM","02:50 PM"
"","","FL498","Senior Seminar","03","Thomas","Christy","","","","","","",""
"","","GE697","Advanced Topics","03","Sunhui","Sim","","","","","","",""
"","","GR403W","Advanced Commercial German","01","Rebecca","Linam","M","","W","","","09:00 AM","09:50 AM"
"","","HES202","Lodging Systems","01","Einar","Gudmundsson","","","","","","",""
"","","HES427","Internship","01","Jane","Wilson","","","","","","",""
"","","HES443","Family Development","02","Earnest","Bunn","","","","","","",""
"","","HES497","Special Topics in HES","01","Earnest","Bunn","","","","","","",""
"","","HES499","Independent Study-Practicum","01","Jane","Wilson","","","","","","",""
"","","HES499","Independent Study-Practicum","02","Robert","Young","","","","","","",""
"","","HI303","History and Social Sciences","01","April","Folden","","","","","","",""
"","","HI417","History of Rome","01","Danny","Burton","","","","","","",""
"","","HI490","Special Topics","03","Danny","Burton","","","","","","",""
"","","HI491","History Internship Practicum","01","Carolyn","Barske","","","","","","",""
"","","HI495","Senior Thesis","01","Danny","Burton","","","","","","",""
"","","HI495","Senior Thesis","02","Lynne","Rieff","","","","","","",""
"","","HI599","Independent Study-Practicum","01","Jeffrey","Bibbee","","","","","","",""
"","","HI640","Directed Research and Study","05","Jeffrey","Bibbee","","","","","","",""
"","","HI640","Directed Research and Study","06","Jeffrey","Bibbee","","","","","","",""
"","","HI640","Directed Research and Study","07","Ulrich","Groetsch","","","","","","",""
"","","HI640","Directed Research and Study","01","Carolyn","Barske","","","","","","",""
"","","HI640","Directed Research and Study","02","Carolyn","Barske","","","","","","",""
"","","HI640","Directed Research and Study","03","Carolyn","Barske","","","","","","",""
"","","HI640","Directed Research and Study","04","Carolyn","Barske","","","","","","",""
"","","HI640","Directed Research and Study","08","Jeffrey","Bibbee","","","","","","",""
"","","HI640","Directed Research and Study","09","Sarah","Franklin","","","","","","",""
"","","HI640","Directed Research and Study","10","Sarah","Franklin","","","","","","",""
"","","HI679","Public History Internship","01","Carolyn","Barske","","","","","","",""
"","","HI695","Thesis","01","Matthew","Schoenbachler","","","","","","",""
"","","HI698","Comprehensive Examination","01","Sarah","Franklin","","","","","","",""
"","","HI699","Thesis Defense","01","Carolyn","Barske","","","","","","",""
"","","HON499","Honors Capstone Project","H02","Vincent","Brewton","","","","","","",""
"","","HON499","Honors Capstone Project","H01","Vincent","Brewton","","","","","","",""
"","","HPE102","Weight Training & Conditioning","05","Norbert","Jennings","M","","W","","","04:45 PM","05:30 PM"
"","","HPE150","Snow Skiing","01","McKenzie","Martin","","","","","","",""
"","","HPE151","Snowboarding","01","McKenzie","Martin","","","","","","",""
"","","HPE498","Internship","02","Michael","Hall","","","","","","",""
"","","HPE685","Internship","01","Thomas","Coates","","","","","","",""
"","","HPE690","Independent Study","01","Thomas","Coates","","","","","","",""
"","","IEP200","Academic Bridge Class","05","Zeynep","Harkness","M","","W","","F","03:00 PM","04:40 PM"
"","","IL696","Internship and Residency IL","01","Linda","Blount","","","","","","",""
"","","MA395","Directed Research","04","Mark","Greer","","","","","","",""
"","","MA395","Directed Research","02","Cynthia","Stenger","","","","","","",""
"","","MA395","Directed Research","01","Ashley","Johnson","","","","","","",""
"","","MA395","Directed Research","05","Cynthia","Stenger","","","","","","",""
"","","MA455","Complex Analysis","01","Lee","Raney","","","","","","",""
"","","MA471W","Applied Mathematics","01","Cynthia","Stenger","","","","","","",""
"","","MA495","Directed Research","03","Jessica","Stovall","","","","","","",""
"","","MA495","Directed Research","05","Lee","Raney","","","","","","",""
"","","MA495","Directed Research","02","Jesse","Prince-Lubawy","","","","","","",""
"","","MA611","Applied Math for Sec Teachers","01","Henry","Muse","","","","","","",""
"","","MG340","Negotiation/Conflict Resolutio","01","Jeremy","Stafford","","","","","","",""
"","","MG480","Management Internship","01","Jana","Beaver","","","","","","",""
"","","MG485","Project Management","01","Diane","Kutz","","","","","","",""
"","","MG491","International Business","02","Daniel","Hallock","","","","","","",""
"","","MG494","Entre Bus Plan Writing","01","Jana","Beaver","","","","","","",""
"","","MG499","Independent Study-Practicum","02","Jeremy","Stafford","","","","","","",""
"","","MG499","Independent Study-Practicum","01","Daniel","Hallock","","","","","","",""
"","","MG499","Independent Study-Practicum","04","Jeremy","Stafford","","","","","","",""
"","","MG698","Independent Study/Research","01","Kerry","Gatlin","","","","","","",""
"","","MK455","Hospitality & Tourism Mktg","01","Janyce","Fadden","","","","","","",""
"","","MK480","Marketing Internship","01","Jerome","Gafford","","","","","","",""
"","","MK499","Independent Study-Practicum","02","Robert","Armstrong","","","","","","",""
"","","MK499","Independent Study-Practicum","01","Jerome","Gafford","","","","","","",""
"","","MK615","Marketing Seminar","01","Kerry","Gatlin","","","","","","",""
"","","MU112","Piano","08","Hubert","Flowers","","","","","","",""
"","","MU115","Percussion","04","Mandy","Quinn","","","","","","",""
"","","MU115","Percussion","03","Mandy","Quinn","","","","","","",""
"","","MU117","Woodwinds","09","Johnna","Stafford","","","","","","",""
"","","MU117","Woodwinds","10","Johnna","Stafford","","","","","","",""
"","","MU123","Composition","02","Samuel","Merciers","","","","","","",""
"","","MU123","Composition","01","Samuel","Merciers","","","","","","",""
"","","MU124","Harp","02","Katherine","Newman","","","","","","",""
"","","MU157","Percussion Ensemble","03","Mandy","Quinn","","","","","","",""
"","","MU215","Percussion","04","Mandy","Quinn","","","","","","",""
"","","MU217","Woodwinds","09","Johnna","Stafford","","","","","","",""
"","","MU217","Woodwinds","10","Johnna","Stafford","","","","","","",""
"","","MU223","Composition","02","Samuel","Merciers","","","","","","",""
"","","MU223","Composition","01","Samuel","Merciers","","","","","","",""
"","","MU224","Harp","02","Katherine","Newman","","","","","","",""
"","","MU319","Junior Recital","05","Meghan","Merciers","","","","","","",""
"","","MU319","Junior Recital","23","Tiffany","Brown","","","","","","",""
"","","MU319","Junior Recital","07","Gene","Gifford","","","","","","",""
"","","MU319","Junior Recital","17","Tracy","Wiggins","","","","","","",""
"","","MU319","Junior Recital","15","David","McCullough","","","","","","",""
"","","MU319","Junior Recital","27","Katherine","Newman","","","","","","",""
"","","MU324","Harp","02","Katherine","Newman","","","","","","",""
"","","MU324","Harp","01","Katherine","Newman","","","","","","",""
"","","MU346W","History of Music II","02","Hubert","Flowers","","","","","","",""
"","","MU392","Instrumental Lit and Ped","05","Eddie","Elsey","","","","","","",""
"","","MU392","Instrumental Lit and Ped","02","Daniel","Stevens","","","","","","",""
"","","MU392","Instrumental Lit and Ped","06","Katherine","Newman","","","","","","",""
"","","MU446","Piano Pedagogy","01","Yi-Min","Cai","","","","","","",""
"","","MU490","Special Topic","08","Ian","Loeppky","","","","","","",""
"","","MU495","Music Practicum","01","David","McCullough","","","","","","",""
"","","MU675","Master Concert","01","David","McCullough","","","","","","",""
"","","MU680","Secondary Area Applied Music","11","Meghan","Merciers","","","","","","",""
"","","MU680","Secondary Area Applied Music","10","Whitney","O'Neal","","","","","","",""
"","","MU680","Secondary Area Applied Music","09","Whitney","O'Neal","","","","","","",""
"","","MU681","Applied Music","10","Whitney","O'Neal","","","","","","",""
"","","MU690","Special Topics in Music","01","Lloyd","Jones","","","","","","",""
"","","NU302W","Community Health Nursing","LAB","Laura","Williams","","","","","","",""
"","","NU305","Health and Physical Assessment","A","Kellie","Winkles","","","","","","",""
"","","NU415","Nursing Independent Study","01","Jennifer","Dawson","","","","","","",""
"","","NU415","Nursing Independent Study","02","Lynn","Underwood","","","","","","",""
"","","NU415","Nursing Independent Study","03","Martha","Rock","","","","","","",""
"","","NU498","Nursing Honors Capstone Projct","01","Laura","Williams","","","","","","",""
"","","PH495","Directed Research","01","Ronald","Blake","","","","","","",""
"","","PH495","Directed Research","02","Ronald","Blake","","","","","","",""
"","","PH495","Directed Research","03","David","Thompson","","","","","","",""
"","","PHL490","Special Topics","02","Matthew","Fitzsimmons","","","","","","",""
"","","PRPP100","Professional Practice","01","Amanda","Terry","","","","","","",""
"","","PS481","Contemporary US Foreign Policy","01","Leah","Graham","","","","","","",""
"","","PS495","Government Internship","01","John","Collins","","","","","","",""
"","","PT102","Elementary Portuguese II","01","Thomas","Christy","","","","","","",""
"","","PY499","Independent Study or Research","02","Richard","Hudiburg","","","","","","",""
"","","PY499","Independent Study or Research","01","Larry","Bates","","","","","","",""
"","","QM499","Independent Study-Practicum","01","Tanja","Blackstone","","","","","","",""
"","","RTF495","Radio-TV-Film Internship","01","Gregory","Pitts","","","","","","",""
"","","SO399","Service Learning","01","Andrea","Hunt","","","","","","",""
"","","SO495","Sociology Internship","01","Amber","Paulk","","","","","","",""
"","","SO499","Independent Study-Practicum","01","Jerri","Bullard","","","","","","",""
"","","SO499","Independent Study-Practicum","02","Gwendolyn","Townsend","","","","","","",""
"","","SRM250","Wilderness First Responder","01","Thomas","Coates","","","","","","",""
"","","SRM310","Sport Facilities & Events Mgt","01","Tyler","Unsicker","","","","","","",""
"","","SRM480","Recreational Leadership","01","Michael","Hall","","","","","","",""
"","","SRM499","Independent Study","01","Thomas","Coates","","","","","","",""
"","","SW499","Independent Study","01","Jacqueline","Winston","","","","","","",""
"","","TH420","Portfolio Preparation","01","David","Ruebhausen","","","","","","",""
"","","UNA295","Human Relations Training","01","Tammy","Jacques","M","","","","","05:30 PM","07:30 PM"
"","","WS490","Women's Studies Internship","01","Lynne","Rieff","","","","","","",""
"","","WS499","Independent Study","01","Lynne","Rieff","","","","","","",""
